"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","09.2 Andre større varige forbrugsgoder til fritids- og kulturaktiviteter",-1.0,-0.8,-0.8,-1.9,-0.7,-1.0,-1.2,-1.5,-1.5,-1.7,-1.9,-1.8
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","09.3 Andet tilbehør og udstyr til fritid, haver og kæledyr",-1.2,-1.1,-0.9,-0.9,-0.9,-0.4,0.7,0.2,-0.4,0.0,-0.7,-0.3
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","09.4 Fritids- og kulturtjenester",3.3,4.0,4.1,3.7,3.4,3.4,3.8,3.7,3.3,3.4,3.3,3.1
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","09.5 Aviser, bøger og papirvarer",1.3,1.0,0.9,1.8,5.2,-2.1,-3.2,-0.8,0.7,2.6,-1.2,0.8
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","09.6 Pakkerejser",17.4,8.2,8.5,5.0,-6.5,-6.1,-3.6,-5.5,-4.9,-6.0,-7.5,-9.3
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","10. Uddannelse",5.4,5.4,5.4,5.4,5.4,5.3,5.3,2.2,4.3,4.4,4.4,4.4
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","11. Restauranter og hoteller",2.3,2.1,2.4,2.6,2.5,2.7,2.9,2.8,2.6,2.8,2.9,3.0
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","11.1 Restauranter, cafeer og kantiner mv.",2.2,2.3,2.5,2.7,2.6,2.7,2.9,2.8,2.6,2.7,3.0,3.0
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","11.2 Overnatningsfaciliteter",1.8,-0.2,-0.1,-0.1,0.1,0.1,0.1,3.4,3.4,3.4,2.1,2.1
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","12. Andre varer og tjenester",2.8,2.7,2.8,2.7,2.6,2.6,2.4,2.5,2.3,2.5,2.3,2.2
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","12.1 Personlig pleje",1.8,1.5,1.4,2.4,1.9,1.9,1.8,2.2,1.7,2.4,1.9,1.3
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","12.3 Andre personlige effekter",5.7,6.2,6.5,5.5,5.6,5.7,5.8,5.3,5.6,5.2,6.8,6.8
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","12.4 Daginstitutioner og social forsorg",3.6,3.6,3.6,1.9,1.9,2.3,2.3,2.3,2.3,2.3,2.3,2.3
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","12.5 Forsikring",3.5,3.5,3.5,3.7,3.7,3.7,2.8,2.8,2.8,2.8,2.8,2.8
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","12.6 Finansielle tjenester",1.5,1.5,1.5,1.5,1.4,1.4,1.7,1.7,1.7,1.7,1.1,1.1
"Ændring i forhold til samme måned året før (pct.)","250.000 - 449.999 kr.","12.7 Andre tjenester",2.8,2.8,2.9,2.8,2.8,2.8,2.8,2.8,2.8,1.2,1.2,1.2
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","00 Forbrugerprisindekset i alt",3.0,2.9,2.8,3.1,3.2,3.1,3.2,2.7,2.6,2.9,2.7,2.4
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","01 Fødevarer og ikke-alkoholiske drikkevarer",2.5,3.1,2.8,3.5,4.6,5.6,4.2,3.5,3.3,4.8,5.2,5.4
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","01.1 Fødevarer",2.1,2.3,2.0,2.8,3.4,4.6,3.1,2.4,2.3,3.8,4.4,4.5
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","01.2 Ikke-alkoholiske drikkevarer",5.0,8.0,9.3,9.3,12.9,13.1,12.7,11.2,10.0,11.5,11.3,12.4
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","02. Alkoholiske drikkevarer og tobak",5.0,5.1,5.2,5.7,6.2,6.9,3.1,2.9,2.6,3.5,2.3,2.5
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","02.1 Alkoholiske drikkevarer",0.0,0.2,-0.7,-0.4,0.1,0.8,0.7,0.1,-0.3,1.4,1.0,1.1
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","02.2 Tobak",9.0,9.0,10.0,10.5,11.0,11.9,5.0,5.0,5.0,5.0,3.3,3.6
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","03. Beklædning og fodtøj",-4.2,-0.1,-1.2,1.3,1.4,2.2,2.9,1.5,2.5,2.6,3.4,3.0
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","03.1 Beklædning",-3.3,0.4,-1.8,0.4,0.4,1.0,2.2,0.4,1.5,1.8,2.6,2.3
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","03.2 Fodtøj",-9.0,-3.2,2.1,6.5,7.1,7.8,6.4,7.9,8.5,7.2,7.9,7.0
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","04. Boligbenyttelse, elektricitet og opvarmning",4.1,3.9,4.0,4.0,3.7,3.7,4.2,3.8,3.8,4.1,4.0,3.8
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","04.1 Faktisk husleje",2.8,3.0,3.0,2.6,2.9,3.0,3.9,2.6,2.9,3.0,3.0,3.0
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","04.2 Beregnet lejeværdi af bolig",2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","04.3 Vedligeholdelse og reparation af bolig",-2.2,-2.3,-1.5,0.1,1.4,1.6,0.9,2.4,3.1,2.9,2.4,3.0
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","04.4 Vandforsyning og andre tjenester i forbindelse med boligen",1.6,1.6,1.6,1.5,1.6,1.6,1.4,1.4,1.4,1.4,1.4,1.4
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","04.5 Elektricitet, gas og andet brændsel",9.6,7.9,8.2,8.1,7.1,6.9,7.4,7.4,7.2,7.7,7.7,6.7
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","05. Møbler, husholdningsudstyr og husholdningstjenester",1.2,0.4,0.7,1.2,2.1,1.2,2.5,1.3,0.7,0.6,1.2,0.9
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","05.1 Møbler og boligudstyr, tæpper og anden gulvbelægning",3.5,0.4,0.6,0.7,3.1,0.4,4.0,0.7,-0.1,-0.9,-0.2,0.1
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","05.2 Boligtekstiler",1.7,4.8,5.1,4.6,3.5,3.4,8.1,6.1,6.3,3.7,7.3,3.0
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","05.3 Husholdningsapparater og reparation heraf",-0.1,-0.8,-1.9,-0.7,-0.1,-0.5,-1.1,-1.4,-2.5,-1.5,-1.9,-2.2
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","05.4 Glas, service og husholdningsredskaber",-2.3,-1.8,1.4,2.9,3.1,3.8,2.6,2.8,2.8,3.7,4.4,5.3
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","05.5 Værktøj og udstyr til hus og have",1.5,1.3,0.6,0.7,-0.6,-0.6,-1.2,0.0,-0.5,0.5,0.5,0.3
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","05.6 Andre varer og tjenester til husholdningen",0.7,0.9,1.1,1.4,2.1,2.0,2.0,1.9,1.4,1.6,1.8,1.7
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","06. Sundhed",4.2,4.5,4.1,3.8,3.9,3.2,3.9,3.8,3.5,2.6,1.9,2.9
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","06.1 Medicinske produkter, apparater og medicinsk udstyr",8.2,8.9,8.2,7.5,7.8,6.3,7.6,7.3,6.9,5.1,4.0,5.7
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","06.2 Ambulant behandling",0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","06.3 Hospitalstjenester",0.1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","07. Transport",3.3,3.5,3.1,4.1,4.3,3.9,4.5,3.9,4.0,4.0,2.8,1.9
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","07.1 Køb af køretøjer",-0.8,-0.9,-1.1,-0.8,-0.3,-0.4,-0.9,-1.1,-1.4,-1.5,-1.6,-1.5
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","07.2 Drift af personlige transportmidler",7.4,7.6,7.0,8.2,8.3,7.4,8.8,7.8,8.2,8.3,6.2,4.5
"Ændring i forhold til samme måned året før (pct.)","450.000 - 699.999 kr.","07.3 Transporttjenester",-1.4,-1.1,-1.6,0.2,2.3,3.1,4.1,3.7,3.0,2.9,2.4,2.4
